t,along_track_mm,cross_track_mm,speed_mps
10.668000,1.8325,2.8364,2.1035
10.669000,1.8422,2.8320,2.1063
10.670000,1.8547,2.8275,2.1091
10.671000,1.8499,2.8237,2.1119
10.672000,1.8479,2.8197,2.1147
10.672000,1.8888,3.4897,2.1144
10.673000,1.8893,3.4870,2.1172
10.674000,1.8923,3.4844,2.1195
10.675000,1.8974,3.4816,2.1214
10.676000,1.9042,3.4788,2.1230
10.677000,1.9125,3.4759,2.1244
10.678000,1.9220,3.4730,2.1255
10.679000,1.9326,3.4700,2.1265
10.680000,1.9441,3.4669,2.1274
10.681000,1.9511,3.4646,2.1282
10.682000,1.9590,3.4622,2.1290
10.683000,1.9675,3.4597,2.1297
10.684000,1.9768,3.4572,2.1304
10.685000,1.9868,3.4546,2.1312
10.686000,1.9976,3.4519,2.1319
10.687000,2.0092,3.4491,2.1328
10.688000,2.0216,3.4462,2.1336
10.689000,2.0349,3.4432,2.1345
10.690000,2.0491,3.4401,2.1354
10.691000,2.0532,3.4379,2.1365
10.692000,2.0584,3.4355,2.1375
10.693000,2.0646,3.4331,2.1387
10.694000,2.0720,3.4305,2.1398
10.694000,2.0318,3.6037,2.1335
10.695000,2.0339,3.6014,2.1345
10.696000,2.0372,3.5989,2.1356
10.697000,2.0414,3.5963,2.1366
10.698000,2.0468,3.5937,2.1377
10.699000,2.0532,3.5909,2.1388
10.700000,2.0607,3.5881,2.1399
10.701000,2.0552,3.5861,2.1411
10.702000,2.0509,3.5840,2.1423
10.703000,2.0479,3.5818,2.1436
10.704000,2.0462,3.5796,2.1450
10.705000,2.0459,3.5772,2.1464
10.706000,2.0470,3.5747,2.1478
10.707000,2.0496,3.5722,2.1494
10.708000,2.0538,3.5696,2.1510
10.709000,2.0597,3.5668,2.1527
10.710000,2.0672,3.5640,2.1545
10.711000,2.0557,3.5620,2.1563
10.712000,2.0460,3.5598,2.1582
10.713000,2.0382,3.5576,2.1602
10.714000,2.0324,3.5553,2.1621
10.715000,2.0285,3.5529,2.1642
10.716000,2.0267,3.5504,2.1662
10.717000,2.0271,3.5477,2.1683
10.718000,2.0295,3.5450,2.1705
10.719000,2.0341,3.5422,2.1727
10.720000,2.0410,3.5393,2.1750
10.721000,2.0246,3.5372,2.1774
10.722000,2.0104,3.5350,2.1798
10.723000,1.9988,3.5327,2.1822
10.724000,1.9896,3.5303,2.1848
10.725000,1.9830,3.5278,2.1873
10.726000,1.9789,3.5252,2.1899
10.727000,1.9773,3.5225,2.1924
10.728000,1.9784,3.5197,2.1951
10.729000,1.9821,3.5168,2.1977
10.730000,1.9884,3.5138,2.2003
10.731000,1.9705,3.5114,2.2029
10.731000,2.2405,3.4782,2.2014
10.732000,2.2236,3.4756,2.2041
10.733000,2.2095,3.4728,2.2067
10.734000,2.1980,3.4701,2.2094
10.735000,2.1891,3.4672,2.2121
10.736000,2.1830,3.4643,2.2147
10.737000,2.1795,3.4612,2.2174
10.738000,2.1786,3.4582,2.2201
10.739000,2.1805,3.4550,2.2227
10.740000,2.1850,3.4518,2.2254
10.741000,2.1655,3.4491,2.2281
10.742000,2.1487,3.4463,2.2308
10.743000,2.1346,3.4434,2.2334
10.744000,2.1232,3.4405,2.2361
10.745000,2.1144,3.4376,2.2388
10.746000,2.1083,3.4345,2.2414
10.747000,2.1048,3.4315,2.2441
10.748000,2.1041,3.4283,2.2468
10.749000,2.1060,3.4251,2.2495
10.750000,2.1105,3.4218,2.2521
10.751000,2.0913,3.4190,2.2548
10.752000,2.0748,3.4161,2.2574
10.753000,2.0609,3.4131,2.2601
10.754000,2.0497,3.4101,2.2627
10.755000,2.0411,3.4070,2.2654
10.756000,2.0352,3.4039,2.2680
10.757000,2.0319,3.4007,2.2707
10.758000,2.0312,3.3975,2.2733
10.759000,2.0332,3.3942,2.2759
10.760000,2.0378,3.3909,2.2786
10.761000,2.0194,3.3880,2.2812
10.762000,2.0036,3.3850,2.2838
10.763000,1.9904,3.3820,2.2865
10.764000,1.9799,3.3789,2.2891
10.765000,1.9720,3.3758,2.2917
10.766000,1.9667,3.3726,2.2943
10.767000,1.9641,3.3694,2.2970
10.768000,1.9640,3.3661,2.2996
10.769000,1.9666,3.3628,2.3022
10.770000,1.9713,3.3595,2.3040
10.771000,1.9803,3.3570,2.3052
10.772000,1.9902,3.3544,2.3058
10.773000,2.0005,3.3517,2.3060
10.774000,2.0109,3.3490,2.3059
10.775000,2.0210,3.3462,2.3055
10.776000,2.0306,3.3433,2.3049
10.777000,2.0394,3.3404,2.3041
10.778000,2.0474,3.3373,2.3032
10.779000,2.0544,3.3341,2.3021
10.780000,2.0604,3.3309,2.3010
10.781000,2.0794,3.3287,2.2999
10.782000,2.0972,3.3264,2.2987
10.782000,2.5678,2.7145,2.3056
10.783000,2.5914,2.7109,2.3044
10.784000,2.6138,2.7072,2.3032
10.785000,2.6350,2.7034,2.3020
10.786000,2.6549,2.6995,2.3008
10.787000,2.6737,2.6955,2.2996
10.787000,2.7296,2.4304,2.2841
10.788000,2.7317,2.4258,2.2829
10.789000,2.7327,2.4210,2.2818
10.790000,2.7325,2.4162,2.2807
10.791000,2.7395,2.4123,2.2797
10.792000,2.7455,2.4083,2.2787
10.793000,2.7506,2.4042,2.2778
10.794000,2.7547,2.4000,2.2769
10.795000,2.7580,2.3957,2.2761
10.796000,2.7604,2.3913,2.2753
10.797000,2.7621,2.3868,2.2746
10.798000,2.7631,2.3821,2.2739
10.799000,2.7634,2.3774,2.2732
10.800000,2.7632,2.3725,2.2727
10.801000,2.7664,2.3687,2.2721
10.802000,2.7692,2.3647,2.2717
10.803000,2.7715,2.3607,2.2713
10.804000,2.7735,2.3565,2.2709
10.805000,2.7751,2.3523,2.2706
10.806000,2.7765,2.3479,2.2703
10.807000,2.7776,2.3434,2.2701
10.808000,2.7785,2.3388,2.2700
10.809000,2.7789,2.3341,2.2691
10.810000,2.7781,2.3292,2.2675
10.811000,2.8088,2.3254,2.2654
10.812000,2.8372,2.3215,2.2628
10.813000,2.8629,2.3174,2.2599
10.814000,2.8856,2.3133,2.2568
10.815000,2.9050,2.3090,2.2534
10.816000,2.9208,2.3047,2.2498
10.817000,2.9331,2.3002,2.2461
10.818000,2.9415,2.2957,2.2422
10.819000,2.9461,2.2910,2.2383
10.820000,2.9468,2.2863,2.2344
10.821000,2.9866,2.2825,2.2304
10.822000,3.0225,2.2787,2.2263
10.823000,3.0543,2.2747,2.2223
10.824000,3.0820,2.2706,2.2182
10.825000,3.1057,2.2664,2.2142
10.826000,3.1254,2.2621,2.2101
10.827000,3.1410,2.2578,2.2061
10.828000,3.1527,2.2533,2.2021
10.829000,3.1601,2.2487,2.1976
10.830000,3.1628,2.2439,2.1927
10.831000,3.2223,2.2398,2.1874
10.832000,3.2763,2.2356,2.1818
10.833000,3.3247,2.2313,2.1760
10.834000,3.3671,2.2270,2.1700
10.835000,3.4035,2.2226,2.1637
10.836000,3.4335,2.2181,2.1574
10.837000,3.4572,2.2136,2.1510
10.838000,3.4744,2.2090,2.1444
10.839000,3.4849,2.2044,2.1378
10.840000,3.4889,2.1998,2.1311
10.841000,3.5560,2.1956,2.1243
10.842000,3.6165,2.1913,2.1176
10.843000,3.6701,2.1871,2.1107
10.844000,3.7169,2.1828,2.1039
10.845000,3.7569,2.1785,2.0970
10.846000,3.7899,2.1741,2.0902
10.846000,3.9339,2.7658,2.0909
10.846000,3.2176,2.6984,2.0732
10.847000,3.2268,2.6949,2.0663
10.848000,3.2291,2.6913,2.0594
10.849000,3.2244,2.6877,2.0524
10.850000,3.2129,2.6840,2.0455
10.851000,3.2637,2.6808,2.0386
10.852000,3.3077,2.6775,2.0317
10.853000,3.3447,2.6742,2.0248
10.854000,3.3747,2.6709,2.0179
10.855000,3.3979,2.6675,2.0110
10.856000,3.4142,2.6641,2.0041
10.857000,3.4236,2.6607,1.9972
10.858000,3.4260,2.6572,1.9902
10.858000,2.9963,2.6274,1.9757
10.859000,2.9774,2.6243,1.9688
10.860000,2.9515,2.6211,1.9619
10.861000,2.9873,2.6183,1.9550
10.862000,3.0163,2.6155,1.9482
10.863000,3.0384,2.6126,1.9413
10.864000,3.0536,2.6097,1.9344
10.865000,3.0619,2.6068,1.9276
10.866000,3.0634,2.6039,1.9207
10.867000,3.0581,2.6009,1.9139
10.868000,3.0459,2.5979,1.9070
10.869000,3.0268,2.5948,1.9002
10.870000,3.0009,2.5917,1.8933
10.871000,3.0361,2.5891,1.8865
10.872000,3.0645,2.5864,1.8797
10.873000,3.0860,2.5836,1.8729
10.874000,3.1008,2.5809,1.8661
10.875000,3.1087,2.5781,1.8593
10.876000,3.1099,2.5752,1.8525
10.877000,3.1042,2.5724,1.8457
10.878000,3.0918,2.5695,1.8389
10.879000,3.0726,2.5665,1.8322
10.880000,3.0466,2.5636,1.8254
10.881000,3.0812,2.5609,1.8186
10.882000,3.1089,2.5583,1.8119
10.883000,3.1299,2.5556,1.8051
10.884000,3.1442,2.5528,1.7984
10.885000,3.1517,2.5501,1.7917
10.886000,3.1526,2.5473,1.7849
10.887000,3.1467,2.5445,1.7782
10.888000,3.1340,2.5416,1.7715
10.889000,3.1147,2.5387,1.7648
10.890000,3.0887,2.5359,1.7581
10.891000,3.1226,2.5329,1.7514
10.892000,3.1498,2.5300,1.7447
10.893000,3.1704,2.5270,1.7381
10.894000,3.1843,2.5241,1.7314
10.895000,3.1915,2.5212,1.7247
10.896000,3.1921,2.5183,1.7181
10.897000,3.1860,2.5154,1.7114
10.898000,3.1732,2.5125,1.7048
10.899000,3.1539,2.5097,1.6981
10.900000,3.1279,2.5069,1.6915
10.901000,3.1612,2.5040,1.6849
10.902000,3.1879,2.5011,1.6783
10.903000,3.2079,2.4982,1.6717
10.904000,3.2214,2.4953,1.6651
10.905000,3.2283,2.4925,1.6585
10.906000,3.2285,2.4897,1.6519
10.907000,3.2222,2.4870,1.6453
10.908000,3.2093,2.4842,1.6387
10.909000,3.1898,2.4815,1.6321
10.910000,3.1638,2.4789,1.6256
10.911000,3.1964,2.4761,1.6190
10.912000,3.2225,2.4733,1.6125
10.913000,3.2420,2.4706,1.6059
10.914000,3.2550,2.4679,1.5994
10.915000,3.2615,2.4652,1.5928
10.916000,3.2614,2.4625,1.5863
10.917000,3.2548,2.4599,1.5798
10.918000,3.2417,2.4573,1.5733
10.919000,3.2221,2.4548,1.5668
10.920000,3.1959,2.4522,1.5603
10.921000,3.2279,2.4495,1.5538
10.922000,3.2534,2.4469,1.5473
10.923000,3.2724,2.4442,1.5408
10.924000,3.2850,2.4416,1.5343
10.925000,3.2910,2.4391,1.5279
10.926000,3.2906,2.4366,1.5214
10.927000,3.2838,2.4341,1.5149
10.928000,3.2704,2.4317,1.5085
10.929000,3.2507,2.4293,1.5020
10.930000,3.2245,2.4269,1.4956
10.931000,3.2558,2.4244,1.4892
10.932000,3.2807,2.4219,1.4828
10.933000,3.2991,2.4194,1.4763
10.934000,3.3112,2.4169,1.4699
10.935000,3.3169,2.4145,1.4635
10.936000,3.3161,2.4121,1.4571
10.937000,3.3090,2.4098,1.4507
10.938000,3.2954,2.4075,1.4443
10.939000,3.2755,2.4052,1.4380
10.940000,3.2492,2.4030,1.4316
10.941000,3.2799,2.4007,1.4252
10.942000,3.3042,2.3984,1.4189
10.943000,3.3221,2.3962,1.4125
10.944000,3.3337,2.3940,1.4062
10.945000,3.3389,2.3918,1.3998
10.946000,3.3378,2.3896,1.3935
10.946000,3.6799,2.6085,1.3945
10.947000,3.6735,2.6066,1.3881
10.947000,4.0841,2.3325,1.3902
10.948000,4.0734,2.3306,1.3839
10.949000,4.0564,2.3287,1.3776
10.950000,4.0330,2.3269,1.3713
10.951000,4.0661,2.3250,1.3650
10.952000,4.0929,2.3231,1.3587
10.953000,4.1133,2.3212,1.3524
10.954000,4.1275,2.3194,1.3461
10.955000,4.1354,2.3176,1.3398
10.956000,4.1370,2.3158,1.3336
10.957000,4.1324,2.3140,1.3273
10.958000,4.1215,2.3123,1.3210
10.959000,4.1044,2.3105,1.3148
10.960000,4.0810,2.3088,1.3085
10.961000,4.1134,2.3071,1.3023
10.962000,4.1396,2.3053,1.2961
10.963000,4.1596,2.3036,1.2898
10.964000,4.1733,2.3019,1.2836
10.965000,4.1808,2.3002,1.2774
10.966000,4.1822,2.2986,1.2712
10.967000,4.1772,2.2970,1.2650
10.968000,4.1661,2.2954,1.2588
10.969000,4.1488,2.2939,1.2526
10.970000,4.1254,2.2924,1.2464
10.971000,4.1572,2.2907,1.2402
10.972000,4.1828,2.2891,1.2341
10.973000,4.2022,2.2875,1.2279
10.974000,4.2155,2.2859,1.2217
10.975000,4.2227,2.2843,1.2156
10.976000,4.2237,2.2828,1.2095
10.977000,4.2186,2.2813,1.2033
10.978000,4.2073,2.2798,1.1972
10.979000,4.1899,2.2784,1.1911
10.980000,4.1664,2.2770,1.1849
10.981000,4.1976,2.2754,1.1788
10.982000,4.2227,2.2739,1.1727
10.983000,4.2416,2.2725,1.1666
10.984000,4.2545,2.2710,1.1605
10.985000,4.2613,2.2696,1.1544
10.986000,4.2620,2.2682,1.1483
10.987000,4.2567,2.2669,1.1423
10.988000,4.2452,2.2655,1.1362
10.989000,4.2277,2.2642,1.1301
10.989000,4.7276,2.1619,1.1323
10.990000,4.7063,2.1603,1.1263
10.991000,4.7391,2.1587,1.1202
10.992000,4.7658,2.1571,1.1142
10.993000,4.7865,2.1556,1.1081
10.994000,4.8012,2.1541,1.1021
10.995000,4.8098,2.1526,1.0961
10.996000,4.8124,2.1511,1.0900
10.997000,4.8090,2.1496,1.0840
10.998000,4.7995,2.1482,1.0780
10.999000,4.7841,2.1469,1.0720
11.000000,4.7626,2.1455,1.0660
11.001000,4.7948,2.1441,1.0600
11.002000,4.8210,2.1427,1.0540
11.003000,4.8412,2.1413,1.0480
11.004000,4.8555,2.1399,1.0421
11.005000,4.8637,2.1386,1.0361
11.006000,4.8660,2.1372,1.0301
11.007000,4.8623,2.1359,1.0242
11.008000,4.8527,2.1346,1.0182
11.009000,4.8371,2.1334,1.0123
11.010000,4.8156,2.1321,1.0063
11.011000,4.8471,2.1308,1.0004
11.012000,4.8728,2.1295,0.9944
11.013000,4.8925,2.1283,0.9885
11.014000,4.9063,2.1270,0.9826
11.015000,4.9142,2.1258,0.9767
11.016000,4.9162,2.1247,0.9708
11.017000,4.9122,2.1235,0.9649
11.018000,4.9024,2.1224,0.9590
11.019000,4.8867,2.1213,0.9531
11.020000,4.8651,2.1202,0.9472
11.021000,4.8960,2.1191,0.9413
11.022000,4.9211,2.1180,0.9355
11.023000,4.9403,2.1169,0.9296
11.024000,4.9537,2.1158,0.9238
11.025000,4.9612,2.1148,0.9179
11.026000,4.9629,2.1137,0.9121
11.027000,4.9587,2.1127,0.9062
11.027000,5.4590,1.9603,0.9084
11.028000,5.4512,1.9591,0.9026
11.029000,5.4375,1.9578,0.8967
11.030000,5.4180,1.9567,0.8909
11.031000,5.4506,1.9554,0.8851
11.032000,5.4773,1.9542,0.8793
11.033000,5.4983,1.9529,0.8735
11.034000,5.5134,1.9518,0.8677
11.035000,5.5228,1.9506,0.8619
11.036000,5.5263,1.9495,0.8561
11.037000,5.5241,1.9484,0.8503
11.038000,5.5161,1.9473,0.8446
11.039000,5.5023,1.9462,0.8388
11.040000,5.4827,1.9452,0.8330
11.041000,5.5147,1.9441,0.8273
11.042000,5.5409,1.9430,0.8215
11.043000,5.5614,1.9420,0.8158
11.044000,5.5761,1.9409,0.8100
11.045000,5.5851,1.9399,0.8043
11.046000,5.5884,1.9388,0.7986
11.047000,5.5859,1.9378,0.7928
11.048000,5.5777,1.9369,0.7871
11.049000,5.5638,1.9359,0.7814
11.050000,5.5442,1.9350,0.7757
11.051000,5.5756,1.9340,0.7700
11.052000,5.6014,1.9331,0.7643
11.053000,5.6214,1.9322,0.7586
11.054000,5.6357,1.9312,0.7529
11.055000,5.6444,1.9303,0.7472
11.056000,5.6474,1.9294,0.7416
11.057000,5.6447,1.9286,0.7359
11.058000,5.6363,1.9277,0.7302
11.059000,5.6223,1.9269,0.7246
11.060000,5.6027,1.9262,0.7189
11.061000,5.6335,1.9253,0.7133
11.062000,5.6587,1.9244,0.7077
11.063000,5.6783,1.9236,0.7020
11.064000,5.6922,1.9227,0.6964
11.065000,5.7006,1.9219,0.6908
11.066000,5.7033,1.9211,0.6852
11.067000,5.7004,1.9203,0.6796
11.068000,5.6919,1.9195,0.6740
11.068000,6.1956,1.7370,0.6753
11.069000,6.1828,1.7360,0.6697
11.070000,6.1645,1.7350,0.6641
11.071000,6.1962,1.7338,0.6585
11.072000,6.2223,1.7328,0.6529
11.073000,6.2428,1.7317,0.6474
11.074000,6.2577,1.7307,0.6418
11.075000,6.2671,1.7297,0.6362
11.076000,6.2709,1.7287,0.6307
11.077000,6.2691,1.7277,0.6251
11.078000,6.2618,1.7268,0.6196
11.079000,6.2490,1.7259,0.6140
11.080000,6.2306,1.7250,0.6085
11.080000,6.7366,1.6104,0.6099
11.081000,6.7692,1.6093,0.6044
11.082000,6.7962,1.6081,0.5989
11.083000,6.8177,1.6071,0.5934
11.084000,6.8337,1.6060,0.5878
11.085000,6.8441,1.6049,0.5823
11.086000,6.8491,1.6039,0.5768
11.087000,6.8486,1.6028,0.5713
11.088000,6.8426,1.6018,0.5658
11.089000,6.8310,1.6008,0.5604
11.090000,6.8140,1.5998,0.5549
11.091000,6.8460,1.5988,0.5494
11.092000,6.8726,1.5978,0.5439
11.093000,6.8936,1.5967,0.5385
11.094000,6.9092,1.5957,0.5330
11.095000,6.9194,1.5947,0.5275
11.096000,6.9241,1.5937,0.5221
11.097000,6.9233,1.5926,0.5166
11.098000,6.9172,1.5916,0.5112
11.099000,6.9055,1.5907,0.5058
11.100000,6.8885,1.5897,0.5004
11.101000,6.9200,1.5887,0.4949
11.102000,6.9461,1.5877,0.4895
11.103000,6.9668,1.5867,0.4841
11.104000,6.9820,1.5857,0.4787
11.105000,6.9919,1.5847,0.4733
11.106000,6.9963,1.5838,0.4679
11.107000,6.9954,1.5829,0.4625
11.108000,6.9891,1.5819,0.4571
11.109000,6.9774,1.5809,0.4518
11.110000,6.9604,1.5800,0.4464
11.111000,6.9914,1.5790,0.4410
11.112000,7.0170,1.5780,0.4357
11.113000,7.0373,1.5771,0.4303
11.114000,7.0522,1.5761,0.4249
11.115000,7.0618,1.5751,0.4196
11.116000,7.0661,1.5741,0.4143
11.117000,7.0650,1.5731,0.4089
11.118000,7.0586,1.5722,0.4036
11.118000,7.6008,1.4513,0.4050
11.119000,7.5904,1.4501,0.3997
11.120000,7.5747,1.4490,0.3943
11.121000,7.6066,1.4477,0.3890
11.122000,7.6332,1.4465,0.3837
11.123000,7.6545,1.4452,0.3784
11.124000,7.6705,1.4440,0.3731
11.125000,7.6811,1.4427,0.3678
11.126000,7.6865,1.4415,0.3625
11.127000,7.6866,1.4403,0.3572
11.128000,7.6814,1.4392,0.3519
11.129000,7.6709,1.4380,0.3467
11.130000,7.6552,1.4368,0.3414
11.131000,7.6866,1.4356,0.3361
11.132000,7.7127,1.4343,0.3309
11.133000,7.7335,1.4331,0.3256
11.134000,7.7491,1.4319,0.3204
11.135000,7.7595,1.4308,0.3151
11.136000,7.7646,1.4296,0.3099
11.137000,7.7645,1.4284,0.3047
11.138000,7.7592,1.4271,0.2995
11.139000,7.7486,1.4258,0.2942
11.140000,7.7329,1.4245,0.2890
11.141000,7.7638,1.4230,0.2838
11.142000,7.7895,1.4215,0.2786
11.143000,7.8100,1.4200,0.2734
11.144000,7.8253,1.4186,0.2682
11.145000,7.8354,1.4170,0.2630
11.146000,7.8404,1.4155,0.2579
11.147000,7.8402,1.4140,0.2527
11.148000,7.8348,1.4125,0.2475
11.149000,7.8242,1.4112,0.2423
11.150000,7.8084,1.4099,0.2372
11.151000,7.8389,1.4083,0.2320
11.152000,7.8642,1.4066,0.2269
11.153000,7.8843,1.4049,0.2217
11.154000,7.8994,1.4032,0.2166
11.155000,7.9092,1.4016,0.2114
11.156000,7.9140,1.3999,0.2063
11.157000,7.9136,1.3982,0.2012
11.158000,7.9081,1.3964,0.1960
11.159000,7.8976,1.3945,0.1909
11.160000,7.8819,1.3925,0.1858
11.161000,7.9121,1.3900,0.1807
11.162000,7.9371,1.3875,0.1756
11.163000,7.9570,1.3850,0.1705
11.164000,7.9719,1.3823,0.1654
11.165000,7.9816,1.3797,0.1603
11.166000,7.9863,1.3770,0.1553
11.167000,7.9860,1.3743,0.1502
11.168000,7.9806,1.3714,0.1451
11.169000,7.9701,1.3684,0.1400
11.170000,7.9546,1.3656,0.1350
11.171000,7.9844,1.3622,0.1299
11.172000,8.0091,1.3585,0.1249
11.173000,8.0288,1.3544,0.1198
11.174000,8.0436,1.3502,0.1148
11.175000,8.0534,1.3454,0.1098
11.176000,8.0583,1.3400,0.1047
11.177000,8.0583,1.3338,0.0997
11.178000,8.0533,1.3270,0.0947
11.179000,8.0435,1.3195,0.0897
11.180000,8.0289,1.3111,0.0847
11.181000,8.0592,1.3008,0.0797
11.182000,8.0847,1.2893,0.0747
11.183000,8.1054,1.2765,0.0697
11.184000,8.1214,1.2617,0.0647
11.185000,8.1329,1.2443,0.0597
11.186000,8.1397,1.2238,0.0547
11.187000,8.1422,1.1993,0.0498
11.188000,8.1404,1.1697,0.0448
11.189000,8.1346,1.1330,0.0398
11.190000,8.1251,1.0855,0.0349
11.191000,8.1615,1.0207,0.0299
11.192000,8.1954,0.9310,0.0250
11.193000,8.2277,0.7967,0.0201
11.194000,8.2594,0.5756,0.0151
11.195000,8.2866,0.1434,0.0102
11.196000,8.2228,-1.0636,0.0054
11.197000,2.7384,-7.8247,0.0017
11.198000,-7.1957,-4.1041,0.0049
11.199000,-7.7733,-2.8311,0.0097
11.200000,-7.9063,-2.3808,0.0146
11.201000,-7.9986,-2.1573,0.0195
11.202000,-8.0570,-2.0224,0.0243
11.203000,-8.0974,-1.9321,0.0292
11.204000,-8.1262,-1.8660,0.0341
11.205000,-8.1457,-1.8164,0.0390
11.206000,-8.1578,-1.7772,0.0439
11.207000,-8.1629,-1.7462,0.0488
11.208000,-8.1620,-1.7205,0.0536
11.209000,-8.1552,-1.6986,0.0585
11.210000,-8.1429,-1.6799,0.0634
11.211000,-8.1733,-1.6657,0.0682
11.212000,-8.1985,-1.6531,0.0731
11.213000,-8.2184,-1.6421,0.0779
11.214000,-8.2332,-1.6323,0.0828
11.215000,-8.2429,-1.6234,0.0876
11.216000,-8.2477,-1.6153,0.0924
11.217000,-8.2474,-1.6079,0.0973
11.218000,-8.2421,-1.6013,0.1021
11.219000,-8.2319,-1.5951,0.1069
11.220000,-8.2168,-1.5894,0.1117
11.221000,-8.2446,-1.5849,0.1165
11.221000,-9.0791,-1.4286,0.1130
11.222000,-9.1055,-1.4242,0.1178
11.223000,-9.1269,-1.4202,0.1226
11.224000,-9.1434,-1.4166,0.1274
11.225000,-9.1551,-1.4133,0.1322
11.226000,-9.1620,-1.4102,0.1370
11.227000,-9.1640,-1.4074,0.1417
11.228000,-9.1612,-1.4046,0.1465
11.229000,-9.1537,-1.4021,0.1513
11.230000,-9.1412,-1.4000,0.1561
11.231000,-9.1714,-1.3984,0.1608
11.232000,-9.1969,-1.3966,0.1656
11.233000,-9.2176,-1.3949,0.1703
11.234000,-9.2335,-1.3932,0.1751
11.235000,-9.2446,-1.3916,0.1798
11.236000,-9.2510,-1.3900,0.1846
11.237000,-9.2527,-1.3885,0.1893
11.238000,-9.2496,-1.3870,0.1940
11.239000,-9.2418,-1.3855,0.1987
11.240000,-9.2292,-1.3842,0.2034
11.240000,-9.8569,-1.2882,0.2020
11.241000,-9.8879,-1.2873,0.2067
11.242000,-9.9142,-1.2865,0.2114
11.243000,-9.9358,-1.2856,0.2161
11.244000,-9.9526,-1.2848,0.2208
11.245000,-9.9648,-1.2839,0.2255
11.246000,-9.9723,-1.2829,0.2302
11.247000,-9.9751,-1.2820,0.2349
11.248000,-9.9732,-1.2810,0.2396
11.249000,-9.9666,-1.2800,0.2443
11.250000,-9.9553,-1.2791,0.2489
11.251000,-9.9858,-1.2786,0.2536
11.252000,-10.0116,-1.2779,0.2583
11.253000,-10.0328,-1.2772,0.2629
11.253000,-10.4609,-0.8051,0.2618
11.254000,-10.4785,-0.8041,0.2664
11.255000,-10.4914,-0.8031,0.2711
11.256000,-10.4997,-0.8021,0.2757
11.257000,-10.5033,-0.8012,0.2804
11.258000,-10.5023,-0.8004,0.2850
11.259000,-10.4966,-0.7994,0.2896
11.260000,-10.4863,-0.7984,0.2942
11.261000,-10.5174,-0.7977,0.2989
11.262000,-10.5439,-0.7969,0.3035
11.263000,-10.5657,-0.7961,0.3081
11.264000,-10.5830,-0.7953,0.3127
11.265000,-10.5956,-0.7944,0.3173
11.266000,-10.6037,-0.7934,0.3219
11.267000,-10.6071,-0.7926,0.3265
11.268000,-10.6060,-0.7918,0.3311
11.269000,-10.6002,-0.7910,0.3357
11.270000,-10.5899,-0.7902,0.3403
11.271000,-10.6205,-0.7896,0.3448
11.272000,-10.6465,-0.7890,0.3494
11.273000,-10.6680,-0.7883,0.3540
11.274000,-10.6849,-0.7876,0.3585
11.275000,-10.6972,-0.7871,0.3631
11.276000,-10.7050,-0.7865,0.3677
11.277000,-10.7082,-0.7858,0.3722
11.278000,-10.7068,-0.7852,0.3768
11.279000,-10.7009,-0.7846,0.3813
11.280000,-10.6905,-0.7841,0.3859
11.281000,-10.7206,-0.7837,0.3904
11.282000,-10.7462,-0.7833,0.3949
11.283000,-10.7672,-0.7829,0.3994
11.284000,-10.7837,-0.7824,0.4040
11.285000,-10.7957,-0.7819,0.4085
11.286000,-10.8032,-0.7814,0.4130
11.287000,-10.8061,-0.7809,0.4175
11.288000,-10.8046,-0.7805,0.4220
11.289000,-10.7985,-0.7801,0.4265
11.290000,-10.7880,-0.7797,0.4310
11.291000,-10.8176,-0.7794,0.4355
11.292000,-10.8427,-0.7792,0.4400
11.293000,-10.8633,-0.7789,0.4444
11.294000,-10.8795,-0.7786,0.4489
11.295000,-10.8912,-0.7783,0.4534
11.296000,-10.8984,-0.7780,0.4578
11.297000,-10.9012,-0.7777,0.4623
11.298000,-10.8995,-0.7774,0.4667
11.299000,-10.8934,-0.7771,0.4712
11.300000,-10.8828,-0.7769,0.4756
11.301000,-10.9119,-0.7767,0.4801
11.302000,-10.9366,-0.7766,0.4845
11.303000,-10.9569,-0.7765,0.4889
11.304000,-10.9727,-0.7764,0.4934
11.305000,-10.9841,-0.7762,0.4978
11.306000,-10.9911,-0.7761,0.5022
11.307000,-10.9936,-0.7760,0.5066
11.308000,-10.9918,-0.7758,0.5110
11.308000,-11.5665,-0.5464,0.5098
11.309000,-11.5615,-0.5459,0.5142
11.310000,-11.5521,-0.5453,0.5186
11.311000,-11.5821,-0.5449,0.5230
11.312000,-11.6076,-0.5445,0.5274
11.313000,-11.6288,-0.5441,0.5317
11.314000,-11.6456,-0.5436,0.5361
11.315000,-11.6580,-0.5431,0.5405
11.316000,-11.6660,-0.5428,0.5449
11.317000,-11.6697,-0.5425,0.5492
11.318000,-11.6690,-0.5421,0.5536
11.319000,-11.6639,-0.5418,0.5580
11.320000,-11.6545,-0.5414,0.5623
11.321000,-11.6840,-0.5412,0.5667
11.322000,-11.7092,-0.5409,0.5710
11.323000,-11.7301,-0.5406,0.5753
11.324000,-11.7466,-0.5403,0.5797
11.325000,-11.7587,-0.5401,0.5840
11.326000,-11.7666,-0.5398,0.5883
11.327000,-11.7701,-0.5394,0.5927
11.328000,-11.7693,-0.5391,0.5970
11.329000,-11.7642,-0.5388,0.6013
11.330000,-11.7548,-0.5385,0.6056
11.331000,-11.7839,-0.5383,0.6099
11.332000,-11.8087,-0.5382,0.6142
