t,ax,ay,az,gx,gy,gz
0.375000,0.064961,-0.027633,9.817700,-0.000541,-0.000958,0.005696
0.376000,0.036349,-0.033568,9.817864,-0.001316,0.000726,0.005844
0.377000,0.066401,-0.033124,9.807302,-0.001149,0.000984,0.005561
0.378000,0.054217,-0.039760,9.818791,0.001230,-0.001927,0.005732
0.379000,0.047134,-0.020895,9.789711,-0.001221,-0.000724,0.006242
0.380000,0.037156,-0.037666,9.802763,0.002145,-0.000322,0.006170
0.381000,0.060895,-0.024080,9.813198,0.000773,0.000764,0.005519
0.382000,0.036029,-0.033848,9.806461,0.000915,-0.001740,0.003537
0.383000,0.048391,-0.032478,9.810601,0.001997,0.001518,0.006347
0.384000,0.058211,-0.043562,9.804303,0.000375,0.000590,0.005582
0.385000,0.040144,-0.027637,9.810956,-0.000254,0.001111,0.004852
0.386000,0.045821,-0.027218,9.808542,0.000415,0.001555,0.004110
0.387000,0.043020,-0.045416,9.798882,-0.000209,-0.000203,0.004802
0.388000,0.045699,-0.039399,9.801281,0.000793,0.000815,0.004994
0.389000,0.051382,-0.031028,9.804767,0.001316,-0.000322,0.006089
0.390000,0.056298,-0.027719,9.801012,-0.001234,0.000561,0.005676
0.391000,0.044027,-0.038857,9.801850,0.002279,-0.000577,0.006110
0.392000,0.029283,-0.042059,9.806630,0.000821,-0.001207,0.003988
0.393000,0.058693,-0.030841,9.806990,0.000414,-0.001148,0.004991
0.394000,0.050813,-0.036136,9.808603,-0.000881,0.001285,0.004005
0.395000,0.055376,-0.032406,9.816327,0.001341,-0.000792,0.005599
0.396000,0.046062,-0.039953,9.806962,0.001390,-0.000053,0.006343
0.397000,0.050301,-0.038967,9.826186,-0.001652,-0.000433,0.005553
0.398000,0.049555,-0.032808,9.799391,-0.001163,0.000855,0.006034
0.399000,0.057965,-0.040572,9.800673,0.000470,0.000898,0.005636
0.400000,0.040360,-0.025108,9.794593,0.001447,0.002042,0.004223
0.401000,0.031552,-0.049673,9.777777,-0.001627,-0.000559,0.005043
0.402000,0.050453,-0.028221,9.810423,0.000008,-0.000527,0.006380
0.403000,0.060776,-0.015613,9.804981,0.000005,-0.002348,0.005358
0.404000,0.058704,-0.038976,9.810559,0.000356,-0.000958,0.004630
0.405000,0.053433,-0.053781,9.803620,0.000262,-0.000793,0.005491
0.406000,0.065349,-0.044319,9.801513,0.001473,-0.000725,0.004937
0.407000,0.048340,-0.030313,9.795328,-0.001223,0.000295,0.004799
0.408000,0.027068,-0.031031,9.818946,-0.002309,0.000125,0.004107
0.409000,0.043351,-0.039189,9.783794,-0.000155,0.001814,0.006724
0.410000,0.046780,-0.013454,9.817456,0.001423,-0.000018,0.008063
0.411000,0.021922,-0.042895,9.810711,0.000230,0.000634,0.005371
0.412000,0.052633,-0.049174,9.821690,-0.000895,0.001572,0.004493
0.413000,0.059880,-0.020664,9.791820,0.000844,0.001868,0.004421
0.414000,0.043564,-0.047872,9.809163,0.000417,0.000048,0.004853
0.415000,0.031204,-0.030304,9.807043,-0.000500,-0.001427,0.004737
0.416000,0.056472,-0.050223,9.808110,0.000228,-0.001490,0.005425
0.417000,0.053110,-0.018963,9.802885,-0.000013,0.001004,0.003402
0.418000,0.049091,-0.021688,9.808621,-0.000268,0.002134,0.004404
0.419000,0.040443,-0.029053,9.818561,0.000215,0.000752,0.003839
0.420000,0.054925,-0.038070,9.803850,0.001735,-0.000202,0.005160
0.421000,0.021638,-0.038194,9.811811,0.001153,-0.000086,0.006502
0.422000,0.053988,-0.033671,9.796720,-0.000015,-0.000803,0.005798
0.423000,0.043314,-0.024100,9.813189,-0.001534,-0.000560,0.004082
0.424000,0.046674,-0.028864,9.802144,0.001303,0.000124,0.005393
0.425000,0.029243,-0.037748,9.839766,0.000955,-0.000118,0.004518
0.426000,0.054680,-0.035981,9.805453,0.001797,0.000396,0.004752
0.427000,0.051663,-0.052942,9.793195,-0.000392,-0.001885,0.004366
0.428000,0.036038,-0.036307,9.826511,-0.000122,-0.001905,0.005337
0.429000,0.061034,-0.015932,9.819569,-0.001484,0.000489,0.006162
0.430000,0.047546,-0.024993,9.814096,-0.000525,0.000953,0.004862
0.431000,0.041844,-0.038944,9.792791,0.000198,0.000745,0.004813
0.432000,0.042349,-0.035032,9.817445,0.000104,0.000302,0.004795
0.433000,0.017944,-0.027210,9.825861,-0.001469,0.001366,0.005332
0.434000,0.064685,-0.031183,9.824063,0.000222,-0.000844,0.005988
0.435000,0.063305,-0.032879,9.808909,-0.000090,-0.001276,0.003389
0.436000,0.046267,-0.023351,9.801443,0.000914,0.000004,0.006356
0.437000,0.052914,-0.023674,9.806942,-0.000666,-0.000064,0.006120
0.438000,0.078052,-0.024066,9.825092,-0.001257,-0.000902,0.006010
0.439000,0.042449,-0.040516,9.818846,0.000857,0.001570,0.004707
0.440000,0.048223,-0.022666,9.801966,-0.000705,-0.000166,0.003200
0.441000,0.044279,-0.025436,9.823820,0.000521,-0.000427,0.003724
0.442000,0.051955,-0.034639,9.809031,0.002239,0.000184,0.005673
0.443000,0.044735,-0.035531,9.796487,-0.000688,-0.001638,0.006136
0.444000,0.054642,-0.043805,9.808153,0.001645,-0.000973,0.007514
0.445000,0.049691,-0.025929,9.787943,-0.000105,0.000820,0.005398
0.446000,0.048908,-0.028326,9.813046,0.001634,0.001498,0.003405
0.447000,0.051001,-0.029438,9.818073,-0.000516,0.000383,0.004599
0.448000,0.050212,-0.030340,9.814370,0.001601,0.000626,0.005342
0.449000,0.043080,-0.013085,9.820236,0.000902,0.000908,0.004840
0.450000,0.061971,-0.038075,9.794671,0.000575,-0.000629,0.005342
0.451000,0.060122,-0.033989,9.790465,0.000028,-0.001573,0.003697
0.452000,0.070828,-0.039535,9.820508,0.001108,0.000890,0.006513
0.453000,0.049173,-0.034650,9.799251,0.000242,0.000911,0.004960
0.454000,0.063243,-0.027704,9.821846,-0.000896,-0.002005,0.003365
0.455000,0.047118,-0.023463,9.803915,-0.001678,-0.000537,0.004171
0.456000,0.060082,-0.029004,9.798086,0.001262,0.000473,0.005459
0.457000,0.054220,-0.037491,9.806860,-0.000379,-0.001257,0.003806
0.458000,0.065633,-0.019074,9.804222,0.000794,0.000552,0.007154
0.459000,0.067371,-0.029251,9.780437,-0.000169,0.001186,0.005783
0.460000,0.057992,-0.036549,9.802116,0.000194,-0.001136,0.006445
0.461000,0.056486,-0.024496,9.809489,-0.000206,-0.000596,0.005066
0.462000,0.064314,-0.011528,9.823052,0.000716,-0.001322,0.006548
0.463000,0.025994,-0.010104,9.809685,-0.000640,-0.000029,0.004769
0.464000,0.049801,-0.024015,9.810095,-0.000550,-0.000493,0.006062
0.465000,0.050661,-0.020468,9.813515,-0.001361,-0.000760,0.003205
0.466000,0.055239,-0.027248,9.824111,0.000332,0.000687,0.005142
0.467000,0.057519,-0.031837,9.801419,0.000567,0.001419,0.004123
0.468000,0.035575,-0.052728,9.826346,0.001333,-0.002574,0.004384
0.469000,0.031547,-0.016263,9.817365,-0.000100,0.001020,0.006459
0.470000,0.052388,-0.028127,9.803449,0.000001,0.000494,0.005614
0.471000,0.039664,-0.027501,9.800659,0.000853,0.000466,0.004090
0.472000,0.051444,-0.039803,9.806826,0.000626,-0.002143,0.004756
0.473000,0.033775,-0.039694,9.800685,-0.000409,-0.000036,0.003527
0.474000,0.049036,-0.030583,9.815300,0.001542,-0.001051,0.004590
0.475000,0.046019,-0.028131,9.807784,0.001216,-0.000766,0.005397
0.476000,0.045271,-0.041057,9.792957,-0.001871,-0.001891,0.004961
0.477000,0.035428,-0.022636,9.797197,0.001541,-0.001207,0.005159
0.478000,0.043058,-0.036234,9.820877,0.000297,0.000615,0.004589
0.479000,0.039531,-0.033773,9.804463,-0.000156,-0.001363,0.004894
0.480000,0.031328,-0.029517,9.805472,0.001970,0.000184,0.004485
0.481000,0.035397,-0.035914,9.813421,-0.000894,0.001517,0.004928
0.482000,0.055548,-0.040662,9.811073,0.000497,-0.000547,0.003833
0.483000,0.046826,-0.021856,9.785896,0.001328,0.000371,0.006441
0.484000,0.028026,-0.015407,9.803751,0.001717,0.000172,0.005866
0.485000,0.056678,-0.023917,9.814055,-0.000946,-0.000121,0.004572
0.486000,0.050802,-0.015920,9.809113,-0.000794,-0.000134,0.006208
0.487000,0.064616,-0.018396,9.809646,-0.000605,-0.000145,0.005053
0.488000,0.035092,-0.034400,9.799446,-0.000221,0.001738,0.006646
0.489000,0.058265,-0.039089,9.784841,-0.000635,0.001621,0.004018
0.490000,0.034467,-0.013348,9.781158,0.000590,-0.001729,0.005474
0.491000,0.053891,-0.036855,9.822426,0.001305,0.000041,0.005108
0.492000,0.038393,-0.044866,9.808376,0.001462,-0.002131,0.004551
0.493000,0.034442,-0.022730,9.809479,0.000770,0.002439,0.004198
0.494000,0.053872,-0.034898,9.810337,-0.000005,-0.000820,0.006149
0.495000,0.065860,-0.025749,9.811508,-0.001309,-0.000815,0.005938
0.496000,0.061929,-0.020122,9.820232,-0.000746,0.000673,0.005145
0.497000,0.038891,-0.047278,9.825703,-0.000964,0.001801,0.005546
0.498000,0.058036,-0.033284,9.806307,-0.000408,0.000866,0.005919
0.499000,0.052032,-0.030235,9.798255,0.002811,0.000351,0.006616
0.500000,0.047620,-0.033877,9.814520,-0.000474,0.001845,0.002950
0.501000,0.049103,-0.029258,9.801285,0.000200,-0.001749,0.005798
0.502000,0.049337,-0.039771,9.803668,-0.001072,-0.000147,0.005320
0.503000,0.058214,-0.040662,9.802818,-0.000064,0.002704,0.003793
0.504000,0.039877,-0.034973,9.792994,0.000678,-0.000401,0.004289
0.505000,0.038900,-0.016693,9.817666,-0.001421,0.000964,0.007032
0.506000,0.037007,-0.023561,9.804386,-0.000092,-0.000982,0.005646
0.507000,0.033463,-0.060655,9.818003,-0.001424,-0.000016,0.004833
0.508000,0.034903,-0.038181,9.814664,-0.000411,-0.001529,0.006181
0.509000,0.043683,-0.014659,9.802423,0.000581,-0.000129,0.005981
0.510000,0.035949,-0.020587,9.786261,0.000422,0.001023,0.006818
0.511000,0.041120,-0.025956,9.808759,-0.000014,0.002153,0.005939
0.512000,0.071208,-0.021459,9.824155,-0.001160,0.000003,0.004616
0.513000,0.045278,-0.022004,9.809086,-0.000884,-0.000852,0.005004
0.514000,0.042015,-0.044717,9.801553,-0.000590,-0.000571,0.006177
0.515000,0.056699,-0.029349,9.796552,0.001121,0.000339,0.006248
0.516000,0.054859,-0.033045,9.804692,0.002041,-0.001196,0.005407
0.517000,0.058014,-0.035054,9.788613,0.000901,-0.001023,0.005187
0.518000,0.040637,-0.020909,9.797339,0.001572,-0.000710,0.006091
0.519000,0.051936,-0.055590,9.804729,-0.001456,0.001351,0.005777
0.520000,0.031045,-0.038509,9.814513,0.001193,-0.000041,0.005026
0.521000,0.064087,-0.039716,9.814561,0.001123,0.001644,0.005220
0.522000,0.056330,-0.026689,9.821560,-0.000387,0.000859,0.003473
0.523000,0.047042,-0.028357,9.806651,0.000235,0.001711,0.004512
0.524000,0.038766,-0.033312,9.801371,-0.000773,-0.000212,0.005141
0.525000,0.042098,-0.041288,9.811804,0.000237,-0.000282,0.004949
0.526000,0.049099,-0.034925,9.802190,-0.001572,-0.001175,0.004137
0.527000,0.050771,-0.028141,9.804319,-0.000794,0.000399,0.003576
0.528000,0.066577,-0.047653,9.812701,0.001268,-0.000156,0.005767
0.529000,0.049924,-0.024250,9.797987,0.000384,0.000349,0.005840
0.530000,0.055322,-0.013530,9.802385,0.001369,-0.000159,0.004400
0.531000,0.061787,-0.039093,9.804081,-0.000004,0.000429,0.005015
0.532000,0.052857,-0.025174,9.802012,0.000244,-0.000937,0.006089
0.533000,0.052467,-0.017095,9.789496,-0.000372,0.001099,0.004211
0.534000,0.030689,-0.028356,9.816707,-0.000336,0.000086,0.005876
0.535000,0.062534,-0.029386,9.796697,0.000366,0.000960,0.005076
0.536000,0.053537,-0.027359,9.803063,0.000460,0.000140,0.003500
0.537000,0.059983,-0.017973,9.808230,0.000638,-0.000492,0.005071
0.538000,0.067173,-0.030424,9.818201,0.000965,-0.000403,0.005400
0.539000,0.023513,-0.025031,9.813605,0.000554,0.000301,0.005982
0.540000,0.052030,-0.033424,9.810275,0.001538,0.000863,0.004438
0.541000,0.042160,-0.020724,9.794676,0.000397,-0.001052,0.006567
0.542000,0.049616,-0.031405,9.797493,0.001086,0.000701,0.004901
0.543000,0.055124,-0.020392,9.803048,-0.000680,-0.000343,0.005416
0.544000,0.053260,-0.026784,9.796092,0.000428,0.001280,0.006422
0.545000,0.061212,-0.031804,9.819374,0.000118,0.000645,0.005881
0.546000,0.032207,-0.015138,9.820513,-0.002377,-0.000642,0.005053
0.547000,0.056706,-0.004385,9.802062,0.001127,0.000538,0.005348
0.548000,0.047263,-0.027068,9.804717,0.001102,-0.000357,0.004867
0.549000,0.072134,-0.009522,9.805007,0.000868,0.000574,0.005897
0.550000,0.056124,-0.037137,9.794605,-0.000879,0.000184,0.005020
0.551000,0.047469,-0.037072,9.811943,-0.001515,-0.000757,0.005873
0.552000,0.029229,-0.031268,9.812707,-0.001562,0.001234,0.003769
0.553000,0.063367,-0.046910,9.801143,-0.001472,0.000067,0.004185
0.554000,0.039781,-0.044743,9.795210,-0.001270,0.000377,0.004804
0.555000,0.041711,-0.032686,9.806427,0.001999,0.000350,0.004300
0.556000,0.054511,-0.036715,9.822193,0.000378,-0.000811,0.004418
0.557000,0.048853,-0.020325,9.807449,-0.000260,-0.000436,0.005448
0.558000,0.048980,-0.017186,9.806620,-0.000545,-0.001428,0.004852
0.559000,0.056572,-0.041064,9.814676,0.001777,-0.001108,0.006062
0.560000,0.035735,-0.025978,9.803618,-0.000012,-0.000609,0.005638
0.561000,0.058034,-0.023183,9.808702,0.001686,0.000971,0.005214
0.562000,0.047903,-0.021862,9.795362,-0.001624,-0.000868,0.004343
0.563000,0.063049,-0.037236,9.796544,0.001768,-0.000943,0.005179
0.564000,0.053233,-0.019248,9.808635,0.000766,0.000851,0.005064
0.565000,0.061113,-0.026709,9.798833,-0.000345,-0.000004,0.005223
0.566000,0.039205,-0.053262,9.807047,0.002129,0.000094,0.004564
0.567000,0.066738,-0.016186,9.801797,0.001313,0.000670,0.004853
0.568000,0.062406,-0.022425,9.803902,0.001045,-0.001742,0.004288
0.569000,0.049937,-0.027172,9.808112,0.002057,-0.001048,0.004677
0.570000,0.050007,-0.044224,9.809188,0.001816,0.000193,0.004609
0.571000,0.044622,-0.034420,9.805959,0.000010,-0.000876,0.004976
0.572000,0.049381,-0.027597,9.808108,0.000494,0.000253,0.004450
0.573000,0.063219,-0.039593,9.811634,-0.001661,-0.000298,0.003626
0.574000,0.032700,-0.030538,9.814973,0.000736,-0.000969,0.002822
0.575000,0.037337,-0.018989,9.805473,0.000851,0.000776,0.004776
0.576000,0.045617,-0.046029,9.817633,-0.000583,-0.000275,0.005649
0.577000,0.063138,-0.035203,9.806217,-0.000117,0.000512,0.004135
0.578000,0.055741,-0.037247,9.816480,0.000253,-0.001402,0.004572
0.579000,0.029500,-0.043367,9.790595,0.000870,0.000740,0.005935
0.580000,0.067528,-0.018059,9.820161,-0.000189,-0.000372,0.005658
0.581000,0.054859,-0.032729,9.804883,-0.000608,0.000072,0.006824
0.582000,0.055352,-0.034735,9.816525,0.000818,0.001586,0.004995
0.583000,0.049449,-0.029374,9.818150,-0.000147,0.001880,0.004432
0.584000,0.041256,-0.034662,9.810326,-0.000504,-0.000192,0.003782
0.585000,0.057170,-0.035038,9.803915,-0.000656,0.000437,0.005694
0.586000,0.051554,-0.028118,9.792623,0.001105,-0.001141,0.006213
0.587000,0.060301,-0.018334,9.808208,-0.000340,-0.002201,0.003438
0.588000,0.045554,-0.036059,9.786761,0.000132,0.000136,0.005483
0.589000,0.041605,-0.028431,9.823333,0.001032,0.000606,0.004139
0.590000,0.063196,-0.047898,9.803139,0.000225,0.000783,0.006144
0.591000,0.057702,-0.027718,9.808300,0.000472,0.000084,0.004753
0.592000,0.056427,-0.025285,9.810728,-0.001652,0.000844,0.004246
0.593000,0.041728,-0.021714,9.784266,0.001782,-0.000146,0.006279
0.594000,0.040417,-0.031125,9.797216,-0.000019,0.001027,0.004952
0.595000,0.035460,-0.030603,9.813578,0.000140,-0.001288,0.004706
0.596000,0.056300,-0.028489,9.805492,0.000459,-0.000001,0.004031
0.597000,0.042037,-0.025297,9.801581,-0.001377,-0.000106,0.004851
0.598000,0.046285,-0.038282,9.819735,-0.000239,-0.001227,0.003310
0.599000,0.044262,-0.020987,9.794024,-0.001157,-0.000379,0.005692
0.600000,0.063068,-0.050426,9.807959,0.000361,-0.001151,0.004672
0.601000,0.041285,-0.028967,9.804068,0.000647,-0.001367,0.004618
0.602000,0.051481,-0.026857,9.793928,0.001300,0.000218,0.005144
0.603000,0.065020,-0.025049,9.827197,-0.000578,0.001290,0.003608
0.604000,0.043730,-0.060349,9.798373,0.000614,0.000386,0.006070
0.605000,0.037911,-0.026234,9.797545,-0.001504,-0.000838,0.005127
0.606000,0.037401,-0.033614,9.813003,-0.001814,-0.001413,0.004871
0.607000,0.059899,-0.037214,9.801235,0.000057,-0.001576,0.004875
0.608000,0.054818,-0.047866,9.808222,-0.001193,-0.000444,0.005060
0.609000,0.050375,-0.017885,9.807757,-0.000067,-0.000494,0.006802
0.610000,0.062823,-0.053059,9.800025,-0.000810,0.001470,0.004953
0.611000,0.049960,-0.023669,9.806423,-0.000520,-0.001204,0.007039
0.612000,0.054229,-0.037019,9.814780,0.000365,-0.000393,0.004715
0.613000,0.046645,-0.029893,9.793424,0.001040,-0.000689,0.005480
0.614000,0.056285,-0.023626,9.807209,0.000998,0.000147,0.005778
0.615000,0.055742,-0.025190,9.805031,-0.001174,-0.000564,0.004484
0.616000,0.058708,-0.040173,9.790299,-0.001015,0.000078,0.006563
0.617000,0.036243,-0.022877,9.794451,0.000346,-0.000920,0.006744
0.618000,0.064471,-0.028166,9.815918,0.000240,0.000060,0.007116
0.619000,0.030154,-0.025767,9.808055,0.000477,0.001575,0.005874
0.620000,0.053667,-0.028872,9.811809,0.000923,-0.000435,0.004158
0.621000,0.054061,-0.034062,9.798796,-0.000792,-0.000974,0.004263
0.622000,0.049067,-0.036213,9.787928,-0.001080,-0.000692,0.005331
0.623000,0.047365,-0.029048,9.808036,-0.000495,0.000010,0.006221
0.624000,0.075097,-0.008612,9.818349,0.002134,-0.000095,0.003453
0.625000,0.050405,-0.047595,9.803543,0.001073,-0.000487,0.004798
0.626000,0.062400,-0.009474,9.826023,0.000533,-0.001064,0.006587
0.627000,0.051277,-0.018947,9.827887,-0.001030,-0.001353,0.005812
0.628000,0.029633,-0.038017,9.808913,0.001467,0.000539,0.004137
0.629000,0.044299,-0.032378,9.807836,-0.000985,0.000393,0.004497
0.630000,0.036670,-0.032815,9.815674,-0.000796,0.000610,0.005052
0.631000,0.055033,-0.027488,9.809036,-0.001009,-0.001399,0.005977
0.632000,0.058140,-0.033575,9.820977,-0.000262,-0.000348,0.007033
0.633000,0.042564,-0.016678,9.826576,0.000143,-0.000187,0.004887
0.634000,0.045015,-0.026960,9.804105,0.000483,-0.000331,0.004715
0.635000,0.043317,-0.031029,9.806041,-0.000273,0.000415,0.004147
0.636000,0.057089,-0.017795,9.826410,-0.000938,-0.001760,0.005454
0.637000,0.061385,-0.041900,9.802650,-0.001358,0.001363,0.003427
0.638000,0.042477,-0.028942,9.786867,-0.001176,-0.000437,0.002496
0.639000,0.059937,-0.029163,9.799457,-0.000364,-0.001616,0.003895
0.640000,0.044037,-0.027434,9.821314,0.001106,-0.000999,0.005635
0.641000,0.075628,-0.022371,9.804623,-0.001090,0.001459,0.003586
0.642000,0.036690,-0.033562,9.816443,-0.000341,-0.000071,0.005542
0.643000,0.050269,-0.030814,9.801152,-0.000759,0.000951,0.005330
0.644000,0.044585,-0.023009,9.786322,0.000413,0.000524,0.007225
0.645000,0.060053,-0.027864,9.815920,0.000932,0.001262,0.005011
0.646000,0.060928,-0.034211,9.812584,-0.000454,-0.001122,0.005661
0.647000,0.050021,-0.049956,9.808088,-0.000010,-0.000545,0.003829
0.648000,0.053491,-0.020078,9.820596,-0.000358,-0.000523,0.006424
0.649000,0.054388,-0.040937,9.814462,-0.000116,-0.000261,0.004198
0.650000,0.050396,-0.025223,9.808237,-0.000754,0.000975,0.005354
0.651000,0.054327,-0.032729,9.810485,0.000795,-0.001326,0.005635
0.652000,0.065655,-0.040163,9.792684,0.000727,-0.000982,0.004953
0.653000,0.037981,-0.041229,9.801309,0.000852,0.000126,0.004846
0.654000,0.043366,-0.045969,9.800987,0.000875,-0.000433,0.005849
0.655000,0.057463,-0.043184,9.799300,0.000227,-0.000195,0.006299
0.656000,0.055881,-0.026191,9.804784,0.000315,0.001293,0.004721
0.657000,0.055766,-0.026275,9.799835,-0.000126,-0.000645,0.006047
0.658000,0.035217,-0.040956,9.816067,-0.000124,0.001031,0.005555
0.659000,0.056044,-0.051080,9.787438,-0.000329,-0.001123,0.004795
0.660000,0.031886,-0.035002,9.811129,0.000834,-0.000484,0.005087
0.661000,0.064414,-0.043988,9.808337,-0.000959,0.000414,0.004787
0.662000,0.048565,-0.005695,9.799827,0.000346,0.000515,0.004792
0.663000,0.039977,-0.034114,9.804984,0.001663,0.000770,0.004980
0.664000,0.049693,-0.019226,9.793454,-0.000604,-0.000972,0.005227
0.665000,0.033984,-0.029657,9.800102,0.000406,0.000062,0.006012
0.666000,0.029318,-0.035635,9.803516,0.000142,-0.000829,0.006131
0.667000,0.066096,-0.022919,9.787953,0.001532,-0.000326,0.005642
0.668000,0.052689,-0.030325,9.827218,-0.000269,-0.000675,0.006277
0.669000,0.065771,-0.030913,9.777283,0.001177,-0.002481,0.005978
0.670000,0.060333,-0.033455,9.820302,0.000608,-0.000304,0.004450
0.671000,0.056609,-0.034619,9.812575,-0.000485,0.000272,0.005001
0.672000,0.048855,-0.035561,9.829984,0.000231,-0.001719,0.005809
0.673000,0.054889,-0.021003,9.800755,0.000195,-0.002046,0.003215
0.674000,0.029967,-0.027799,9.816355,-0.000467,0.000659,0.003332
0.675000,0.062449,-0.029730,9.814537,-0.001992,-0.000118,0.003909
0.676000,0.067115,-0.024517,9.805789,0.000415,-0.000770,0.004699
0.677000,0.037574,-0.029889,9.805060,-0.000140,0.001230,0.006209
0.678000,0.061108,-0.031512,9.813222,0.003135,0.000793,0.004482
0.679000,0.052610,-0.022063,9.804086,-0.001580,0.000927,0.005629
0.680000,0.046422,-0.032214,9.823408,-0.000308,-0.000299,0.005298
0.681000,0.036482,-0.005732,9.795213,0.000559,-0.000570,0.004604
0.682000,0.045294,-0.030680,9.796019,-0.000499,-0.000508,0.003860
0.683000,0.045047,-0.024811,9.807902,0.000288,-0.000339,0.005708
0.684000,0.049454,-0.046325,9.824422,0.000416,-0.000655,0.004793
0.685000,0.048392,-0.018710,9.811491,-0.000475,-0.000412,0.006515
0.686000,0.042415,-0.039882,9.810140,-0.001383,0.001167,0.004835
0.687000,0.051757,-0.007149,9.796169,-0.000084,0.000423,0.003985
0.688000,0.046038,-0.041344,9.807405,-0.000003,-0.000350,0.008521
0.689000,0.034917,-0.045272,9.792925,-0.001858,-0.000131,0.007181
0.690000,0.053170,-0.020892,9.810930,-0.000106,0.000404,0.006376
0.691000,0.037484,-0.028641,9.820687,-0.000067,-0.000775,0.004645
